"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"L";;;1;0;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:47:54";11;9;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"";6026;3890;38;3852;484;2437;189;145;83;163;43;5;50;22;2;26;182;7;14;45;3845;661;2500;244;136;95;74;;;;;;;135;;;;""
"Z";"06.09.2026";"19:29:42";14;12;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"U";9685;5552;60;5492;778;3080;348;336;145;273;100;9;74;16;17;38;254;10;14;70;5482;935;3180;403;318;157;197;292;;;;;;;;;;""
"L";;;3;0;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;""
"Z";"06.09.2026";"19:29:42";17;12;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"";9685;5552;60;5492;778;3080;348;336;145;273;100;9;74;16;17;38;254;10;14;70;5482;935;3180;403;318;157;197;292;;;;;;;;;;""
"Z";"06.09.2026";"19:50:32";27;24;"GEM";"15082377";"Südliches Anhalt, Stadt";"U";8979;6106;70;6036;972;3429;444;309;145;232;75;6;62;22;14;33;272;10;11;69;6037;1386;3427;519;244;187;77;;;;;;;197;;;;""
"L";;;1;0;"GEM";"15082377";"Südliches Anhalt, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:50:32";28;24;"GEM";"15082377";"Südliches Anhalt, Stadt";"";8979;6106;70;6036;972;3429;444;309;145;232;75;6;62;22;14;33;272;10;11;69;6037;1386;3427;519;244;187;77;;;;;;;197;;;;""
"Z";"06.09.2026";"19:47:30";33;31;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"U";13974;8482;94;8388;1340;4462;547;624;190;415;136;7;82;38;21;37;440;12;37;147;8335;1906;4597;646;703;270;213;;;;;;;;;;;""
"Z";"06.09.2026";"19:43:35";3;1;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"B";0;913;5;908;268;225;99;111;27;63;18;1;17;8;1;4;60;4;2;14;899;366;228;124;101;44;36;;;;;;;;;;;""
"Z";"06.09.2026";"19:47:30";36;32;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"";13974;9395;99;9296;1608;4687;646;735;217;478;154;8;99;46;22;41;500;16;39;161;9234;2272;4825;770;804;314;249;;;;;;;;;;;""
"Z";"06.09.2026";"19:50:29";12;10;"GEM";"15082440";"Zörbig, Stadt";"U";5662;3502;49;3453;560;1942;181;201;76;157;87;5;29;15;6;19;162;8;5;51;3451;688;1996;202;202;64;74;225;;;;;;;;;;""
"L";;;1;0;"GEM";"15082440";"Zörbig, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;""
"Z";"06.09.2026";"19:50:29";13;10;"GEM";"15082440";"Zörbig, Stadt";"";5662;3502;49;3453;560;1942;181;201;76;157;87;5;29;15;6;19;162;8;5;51;3451;688;1996;202;202;64;74;225;;;;;;;;;;""
"V";"06.09.2026";"19:15:37";3;3;"GEM";"15083020";"Altenhausen";"U";847;566;5;561;98;275;43;49;10;30;5;3;4;6;3;3;31;0;1;8;558;152;266;47;41;14;11;;;;;;;27;;;;""
"V";"06.09.2026";"19:31:41";1;1;"GEM";"15083020";"Altenhausen";"B";0;129;0;129;24;39;17;20;3;10;0;0;4;2;1;1;8;0;0;0;129;44;38;13;18;2;5;;;;;;;9;;;;""
"V";"06.09.2026";"19:31:41";4;4;"GEM";"15083020";"Altenhausen";"";847;695;5;690;122;314;60;69;13;40;5;3;8;8;4;4;39;0;1;8;687;196;304;60;59;16;16;;;;;;;36;;;;""
"V";"06.09.2026";"19:18:13";4;4;"GEM";"15083025";"Am Großen Bruch";"U";1646;1097;10;1087;200;640;52;61;27;27;14;1;7;9;2;2;45;0;0;13;1084;248;644;71;41;27;15;;;;;;;38;;;;""
"V";"06.09.2026";"19:37:05";1;1;"GEM";"15083025";"Am Großen Bruch";"B";0;252;3;249;61;72;21;41;11;11;5;0;4;2;0;2;18;1;0;5;247;93;66;27;27;6;6;;;;;;;22;;;;""
"V";"06.09.2026";"19:37:05";5;5;"GEM";"15083025";"Am Großen Bruch";"";1646;1349;13;1336;261;712;73;102;38;38;19;1;11;11;2;4;63;1;0;18;1331;341;710;98;68;33;21;;;;;;;60;;;;""
"Z";"06.09.2026";"18:44:01";4;2;"GEM";"15083030";"Angern";"U";197;142;3;139;25;58;18;14;2;15;1;0;0;1;0;0;5;0;0;3;139;38;58;19;10;1;5;;;;;;;5;;;3;""
"L";;;1;0;"GEM";"15083030";"Angern";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:44:01";5;2;"GEM";"15083030";"Angern";"";197;142;3;139;25;58;18;14;2;15;1;0;0;1;0;0;5;0;0;3;139;38;58;19;10;1;5;;;;;;;5;;;3;""
"V";"06.09.2026";"19:10:19";2;2;"GEM";"15083035";"Ausleben";"U";1327;836;4;832;99;523;46;46;22;19;25;0;10;15;2;4;20;0;1;12;824;133;530;56;36;25;15;;;;;;;29;;;;""
"L";;;1;0;"GEM";"15083035";"Ausleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:10:19";3;2;"GEM";"15083035";"Ausleben";"";1327;836;4;832;99;523;46;46;22;19;25;0;10;15;2;4;20;0;1;12;824;133;530;56;36;25;15;;;;;;;29;;;;""
"Z";"06.09.2026";"19:39:46";5;2;"GEM";"15083040";"Barleben";"U";3346;1788;18;1770;278;909;106;120;46;146;25;2;19;7;4;8;90;3;7;13;1775;474;903;122;87;49;36;;;;;;;73;;;31;""
"Z";"06.09.2026";"19:23:04";3;1;"GEM";"15083040";"Barleben";"B";0;615;2;613;158;157;54;81;20;83;5;0;8;3;2;4;38;0;0;2;613;253;150;60;53;25;28;;;;;;;37;;;7;""
"Z";"06.09.2026";"19:39:46";8;3;"GEM";"15083040";"Barleben";"";3346;2403;20;2383;436;1066;160;201;66;229;30;2;27;10;6;12;128;3;7;15;2388;727;1053;182;140;74;64;;;;;;;110;;;38;""
"V";"06.09.2026";"19:29:20";1;1;"GEM";"15083060";"Beendorf";"U";675;424;5;419;72;223;23;29;9;16;8;1;2;1;3;2;29;0;1;4;420;125;214;26;16;9;9;;;;;;;21;;;;""
"L";;;1;0;"GEM";"15083060";"Beendorf";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:29:20";2;1;"GEM";"15083060";"Beendorf";"";675;424;5;419;72;223;23;29;9;16;8;1;2;1;3;2;29;0;1;4;420;125;214;26;16;9;9;;;;;;;21;;;;""
"V";"06.09.2026";"19:11:36";2;2;"GEM";"15083115";"Bülstringen";"U";700;512;7;505;106;254;26;45;14;14;10;1;2;1;2;4;25;1;0;7;505;181;241;15;28;13;5;;;;;;;22;;;;""
"V";"06.09.2026";"18:51:33";1;1;"GEM";"15083115";"Bülstringen";"B";0;88;0;88;21;22;6;16;6;6;1;0;4;0;0;2;4;0;0;0;88;46;20;3;4;5;3;;;;;;;7;;;;""
"V";"06.09.2026";"19:11:36";3;3;"GEM";"15083115";"Bülstringen";"";700;600;7;593;127;276;32;61;20;20;11;1;6;1;2;6;29;1;0;7;593;227;261;18;32;18;8;;;;;;;29;;;;""
"Z";"06.09.2026";"19:14:04";4;2;"GEM";"15083120";"Burgstall";"U";339;264;2;262;42;150;14;15;10;9;1;0;1;3;0;1;15;0;1;3;261;49;151;18;12;9;2;;;;;;;18;;;2;""
"L";;;1;0;"GEM";"15083120";"Burgstall";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"19:14:04";5;2;"GEM";"15083120";"Burgstall";"";339;264;2;262;42;150;14;15;10;9;1;0;1;3;0;1;15;0;1;3;261;49;151;18;12;9;2;;;;;;;18;;;2;""
"Z";"06.09.2026";"19:27:41";8;7;"GEM";"15083125";"Calvörde";"U";1435;979;5;974;170;488;83;70;24;48;12;0;10;5;1;4;55;1;3;8;971;298;472;71;58;16;16;;;;;;;40;;;;""
"L";;;1;0;"GEM";"15083125";"Calvörde";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:27:41";9;7;"GEM";"15083125";"Calvörde";"";1435;979;5;974;170;488;83;70;24;48;12;0;10;5;1;4;55;1;3;8;971;298;472;71;58;16;16;;;;;;;40;;;;""
"L";;;3;0;"GEM";"15083130";"Colbitz";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;1;0;"GEM";"15083130";"Colbitz";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;4;0;"GEM";"15083130";"Colbitz";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"V";"06.09.2026";"19:49:23";5;5;"GEM";"15083190";"Eilsleben";"U";2966;1747;25;1722;291;831;129;157;36;82;15;1;21;12;7;10;125;3;2;22;1725;447;835;123;127;51;36;;;;;;;106;;;;""
"V";"06.09.2026";"19:33:44";1;1;"GEM";"15083190";"Eilsleben";"B";0;590;2;588;157;147;61;77;18;55;10;0;7;1;0;2;51;1;1;2;588;229;135;53;66;15;30;;;;;;;60;;;;""
"V";"06.09.2026";"19:49:23";6;6;"GEM";"15083190";"Eilsleben";"";2966;2337;27;2310;448;978;190;234;54;137;25;1;28;13;7;12;176;4;3;24;2313;676;970;176;193;66;66;;;;;;;166;;;;""
"Z";"06.09.2026";"19:37:40";5;4;"GEM";"15083205";"Erxleben";"U";1303;874;15;859;125;439;71;70;18;52;9;2;16;4;1;5;46;0;1;20;854;222;440;67;49;17;19;;;;;;;40;;;;""
"L";;;1;0;"GEM";"15083205";"Erxleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
