"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"V";"06.09.2026";"19:34:01";3;3;"GEM";"15081290";"Kuhfelde";"U";857;608;8;600;105;312;40;36;15;42;11;0;1;2;4;3;27;2;0;9;599;131;310;46;36;20;18;;;;9;;;29;;;;""
"V";"06.09.2026";"19:33:27";1;1;"GEM";"15081290";"Kuhfelde";"B";0;100;0;100;24;20;11;10;2;15;0;0;0;1;1;3;12;0;1;0;100;31;24;15;10;3;4;;;;3;;;10;;;;""
"V";"06.09.2026";"19:34:01";4;4;"GEM";"15081290";"Kuhfelde";"";857;708;8;700;129;332;51;46;17;57;11;0;1;3;5;6;39;2;1;9;699;162;334;61;46;23;22;;;;12;;;39;;;;""
"V";"06.09.2026";"18:53:57";3;3;"GEM";"15081440";"Rohrberg";"U";820;592;5;587;92;314;34;41;7;45;5;1;10;3;2;3;30;0;0;3;589;130;316;42;43;13;10;;;;12;;;23;;;;""
"V";"06.09.2026";"21:04:02";1;1;"GEM";"15081440";"Rohrberg";"B";0;94;2;92;26;26;10;8;1;14;0;0;0;0;0;1;6;0;0;1;93;33;25;12;8;4;3;;;;2;;;6;;;;""
"V";"06.09.2026";"21:04:02";4;4;"GEM";"15081440";"Rohrberg";"";820;686;7;679;118;340;44;49;8;59;5;1;10;3;2;4;36;0;0;4;682;163;341;54;51;17;13;;;;14;;;29;;;;""
"V";"06.09.2026";"21:05:56";21;21;"GEM";"15081455";"Salzwedel, Hansestadt";"U";17928;10254;128;10126;1453;4590;1187;969;234;743;103;66;99;38;33;43;532;13;23;142;10112;2217;4588;1482;711;246;257;;;;116;;;495;;;;""
"V";"06.09.2026";"21:32:57";4;4;"GEM";"15081455";"Salzwedel, Hansestadt";"B";0;3395;15;3380;779;803;452;513;112;366;38;5;19;20;19;8;233;4;9;17;3378;1163;776;619;336;113;109;;;;50;;;212;;;;""
"V";"06.09.2026";"21:32:57";25;25;"GEM";"15081455";"Salzwedel, Hansestadt";"";17928;13649;143;13506;2232;5393;1639;1482;346;1109;141;71;118;58;52;51;765;17;32;159;13490;3380;5364;2101;1047;359;366;;;;166;;;707;;;;""
"V";"06.09.2026";"19:00:15";2;2;"GEM";"15081545";"Wallstawe";"U";685;446;8;438;69;233;32;35;10;34;5;0;2;0;0;0;13;1;4;8;438;103;227;44;26;15;7;;;;2;;;14;;;;""
"V";"06.09.2026";"21:44:25";1;1;"GEM";"15081545";"Wallstawe";"B";0;127;0;127;24;29;6;11;10;28;5;0;0;1;0;1;10;1;1;0;127;45;28;11;11;5;16;;;;2;;;9;;;;""
"V";"06.09.2026";"21:44:25";3;3;"GEM";"15081545";"Wallstawe";"";685;573;8;565;93;262;38;46;20;62;10;0;2;1;0;1;23;2;5;8;565;148;255;55;37;20;23;;;;4;;;23;;;;""
"V";"06.09.2026";"21:10:00";8;8;"GEM";"15082005";"Aken (Elbe), Stadt";"U";5211;3102;41;3061;500;1635;221;182;119;129;34;4;30;15;6;17;163;2;4;50;3052;602;1701;278;175;231;65;;;;;;;;;;;""
"V";"06.09.2026";"21:01:36";1;1;"GEM";"15082005";"Aken (Elbe), Stadt";"B";0;1150;11;1139;271;318;119;141;60;99;15;1;14;8;1;8;80;0;4;21;1129;367;334;164;93;140;31;;;;;;;;;;;""
"V";"06.09.2026";"21:10:00";9;9;"GEM";"15082005";"Aken (Elbe), Stadt";"";5211;4252;52;4200;771;1953;340;323;179;228;49;5;44;23;7;25;243;2;8;71;4181;969;2035;442;268;371;96;;;;;;;;;;;""
"V";"06.09.2026";"22:22:51";25;25;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"U";29422;15620;195;15425;2034;8834;1127;971;309;756;211;10;193;59;47;87;723;18;46;211;15409;2458;9249;1400;943;368;395;596;;;;;;;;;;""
"V";"06.09.2026";"21:48:00";6;6;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"B";0;6021;25;5996;1555;1683;653;750;145;554;135;2;90;39;11;32;308;9;30;41;5980;1856;1764;877;658;186;309;330;;;;;;;;;;""
"V";"06.09.2026";"22:22:51";31;31;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"";29422;21641;220;21421;3589;10517;1780;1721;454;1310;346;12;283;98;58;119;1031;27;76;252;21389;4314;11013;2277;1601;554;704;926;;;;;;;;;;""
"V";"06.09.2026";"21:12:44";22;22;"GEM";"15082180";"Köthen (Anhalt), Stadt";"U";19393;10663;121;10542;1614;5504;927;679;298;569;105;13;110;58;18;74;518;10;45;144;10519;2421;5499;1042;576;304;286;;;;;;;391;;;;""
"Z";"06.09.2026";"21:42:01";2;1;"GEM";"15082180";"Köthen (Anhalt), Stadt";"B";0;835;10;825;238;217;87;104;46;64;7;0;10;3;2;3;41;1;2;12;823;373;222;93;53;26;23;;;;;;;33;;;;""
"Z";"06.09.2026";"21:42:01";24;23;"GEM";"15082180";"Köthen (Anhalt), Stadt";"";19393;11498;131;11367;1852;5721;1014;783;344;633;112;13;120;61;20;77;559;11;47;156;11342;2794;5721;1135;629;330;309;;;;;;;424;;;;""
"V";"06.09.2026";"21:25:24";13;13;"GEM";"15082241";"Muldestausee";"U";9678;5747;63;5684;812;3213;336;306;176;294;81;9;79;30;8;40;276;10;14;80;5667;1134;3224;413;284;218;142;;;;;;;252;;;;""
"V";"06.09.2026";"19:52:45";3;3;"GEM";"15082241";"Muldestausee";"B";0;2243;18;2225;634;664;201;200;71;225;22;1;32;11;12;12;126;8;6;34;2209;815;657;234;166;82;118;;;;;;;137;;;;""
"V";"06.09.2026";"21:25:24";16;16;"GEM";"15082241";"Muldestausee";"";9678;7990;81;7909;1446;3877;537;506;247;519;103;10;111;41;20;52;402;18;20;114;7876;1949;3881;647;450;300;260;;;;;;;389;;;;""
"V";"06.09.2026";"20:37:17";18;18;"GEM";"15082256";"Osternienburger Land";"U";6815;4541;73;4468;750;2493;345;199;127;169;40;6;42;14;17;25;215;6;20;89;4452;1019;2572;433;177;179;72;;;;;;;;;;;""
"V";"06.09.2026";"20:21:16";1;1;"GEM";"15082256";"Osternienburger Land";"B";0;883;6;877;247;281;83;72;40;38;13;2;19;2;4;5;65;3;3;16;867;284;300;133;59;66;25;;;;;;;;;;;""
"V";"06.09.2026";"20:37:17";19;19;"GEM";"15082256";"Osternienburger Land";"";6815;5424;79;5345;997;2774;428;271;167;207;53;8;61;16;21;30;280;9;23;105;5319;1303;2872;566;236;245;97;;;;;;;;;;;""
"V";"06.09.2026";"20:17:34";10;10;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"U";7408;4737;51;4686;579;2958;234;184;99;196;57;5;60;23;3;29;234;7;18;57;4680;792;3042;287;174;118;88;;;;;;;179;;;;""
"V";"06.09.2026";"21:34:25";1;1;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"B";0;1463;8;1455;317;552;134;143;47;107;15;0;21;11;6;4;94;2;2;11;1452;418;554;163;122;42;63;;;;;;;90;;;;""
"V";"06.09.2026";"21:34:25";11;11;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"";7408;6200;59;6141;896;3510;368;327;146;303;72;5;81;34;9;33;328;9;20;68;6132;1210;3596;450;296;160;151;;;;;;;269;;;;""
"V";"06.09.2026";"20:00:36";14;14;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"U";11898;6782;77;6705;949;3759;417;408;184;338;128;9;95;23;21;46;299;11;18;84;6698;1154;3877;485;404;197;235;346;;;;;;;;;;""
"V";"06.09.2026";"21:17:54";3;3;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"B";0;2837;29;2808;701;857;275;317;94;218;89;6;44;12;10;15;158;6;6;39;2798;820;882;346;273;105;168;204;;;;;;;;;;""
"V";"06.09.2026";"21:17:54";17;17;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"";11898;9619;106;9513;1650;4616;692;725;278;556;217;15;139;35;31;61;457;17;24;123;9496;1974;4759;831;677;302;403;550;;;;;;;;;;""
"V";"06.09.2026";"20:35:49";27;27;"GEM";"15082377";"Südliches Anhalt, Stadt";"U";10597;7218;92;7126;1158;4035;535;361;163;286;84;6;72;27;14;37;321;13;14;84;7134;1680;4035;603;276;198;103;;;;;;;239;;;;""
"L";;;1;0;"GEM";"15082377";"Südliches Anhalt, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"20:35:49";28;27;"GEM";"15082377";"Südliches Anhalt, Stadt";"";10597;7218;92;7126;1158;4035;535;361;163;286;84;6;72;27;14;37;321;13;14;84;7134;1680;4035;603;276;198;103;;;;;;;239;;;;""
"V";"06.09.2026";"21:16:21";33;33;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"U";16392;9859;113;9746;1557;5175;659;744;210;480;146;10;100;42;23;46;498;14;42;173;9686;2208;5338;787;819;295;239;;;;;;;;;;;""
"V";"06.09.2026";"20:58:52";3;3;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"B";0;2983;16;2967;824;834;277;361;85;219;60;3;35;27;6;9;213;9;5;49;2934;1117;841;346;384;120;126;;;;;;;;;;;""
"V";"06.09.2026";"21:16:21";36;36;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"";16392;12842;129;12713;2381;6009;936;1105;295;699;206;13;135;69;29;55;711;23;47;222;12620;3325;6179;1133;1203;415;365;;;;;;;;;;;""
"V";"06.09.2026";"21:51:13";12;12;"GEM";"15082440";"Zörbig, Stadt";"U";7502;4530;62;4468;718;2530;231;258;99;204;118;5;41;17;8;21;202;10;6;66;4464;894;2592;272;248;77;87;294;;;;;;;;;;""
"V";"06.09.2026";"21:56:58";1;1;"GEM";"15082440";"Zörbig, Stadt";"B";0;1603;10;1593;496;410;110;164;52;142;74;1;10;8;3;8;108;5;2;17;1586;564;439;162;146;50;63;162;;;;;;;;;;""
"V";"06.09.2026";"21:56:58";13;13;"GEM";"15082440";"Zörbig, Stadt";"";7502;6133;72;6061;1214;2940;341;422;151;346;192;6;51;25;11;29;310;15;8;83;6050;1458;3031;434;394;127;150;456;;;;;;;;;;""
"V";"06.09.2026";"19:15:37";3;3;"GEM";"15083020";"Altenhausen";"U";847;566;5;561;98;275;43;49;10;30;5;3;4;6;3;3;31;0;1;8;558;152;266;47;41;14;11;;;;;;;27;;;;""
"V";"06.09.2026";"19:31:41";1;1;"GEM";"15083020";"Altenhausen";"B";0;129;0;129;24;39;17;20;3;10;0;0;4;2;1;1;8;0;0;0;129;44;38;13;18;2;5;;;;;;;9;;;;""
"V";"06.09.2026";"19:31:41";4;4;"GEM";"15083020";"Altenhausen";"";847;695;5;690;122;314;60;69;13;40;5;3;8;8;4;4;39;0;1;8;687;196;304;60;59;16;16;;;;;;;36;;;;""
"V";"06.09.2026";"19:18:13";4;4;"GEM";"15083025";"Am Großen Bruch";"U";1646;1097;10;1087;200;640;52;61;27;27;14;1;7;9;2;2;45;0;0;13;1084;248;644;71;41;27;15;;;;;;;38;;;;""
"V";"06.09.2026";"19:37:05";1;1;"GEM";"15083025";"Am Großen Bruch";"B";0;252;3;249;61;72;21;41;11;11;5;0;4;2;0;2;18;1;0;5;247;93;66;27;27;6;6;;;;;;;22;;;;""
"V";"06.09.2026";"19:37:05";5;5;"GEM";"15083025";"Am Großen Bruch";"";1646;1349;13;1336;261;712;73;102;38;38;19;1;11;11;2;4;63;1;0;18;1331;341;710;98;68;33;21;;;;;;;60;;;;""
"V";"06.09.2026";"20:27:52";4;4;"GEM";"15083030";"Angern";"U";1572;1051;14;1037;173;517;86;69;17;72;15;1;6;5;1;2;71;0;2;12;1039;256;507;95;54;16;22;;;;;;;77;;;12;""
"V";"06.09.2026";"22:26:13";1;1;"GEM";"15083030";"Angern";"B";0;291;1;290;62;80;34;26;15;28;2;1;3;3;1;0;31;1;3;2;289;77;81;48;17;11;11;;;;;;;39;;;5;""
"V";"06.09.2026";"22:26:13";5;5;"GEM";"15083030";"Angern";"";1572;1342;15;1327;235;597;120;95;32;100;17;2;9;8;2;2;102;1;5;14;1328;333;588;143;71;27;33;;;;;;;116;;;17;""
"V";"06.09.2026";"19:10:19";2;2;"GEM";"15083035";"Ausleben";"U";1327;836;4;832;99;523;46;46;22;19;25;0;10;15;2;4;20;0;1;12;824;133;530;56;36;25;15;;;;;;;29;;;;""
"V";"06.09.2026";"20:45:15";1;1;"GEM";"15083035";"Ausleben";"B";0;214;1;213;52;64;25;26;5;14;0;0;2;8;1;0;15;1;0;1;213;71;59;26;16;8;10;;;;;;;23;;;;""
"V";"06.09.2026";"20:45:15";3;3;"GEM";"15083035";"Ausleben";"";1327;1050;5;1045;151;587;71;72;27;33;25;0;12;23;3;4;35;1;1;13;1037;204;589;82;52;33;25;;;;;;;52;;;;""
"V";"06.09.2026";"21:20:08";5;5;"GEM";"15083040";"Barleben";"U";7583;4329;45;4284;648;2200;278;299;123;326;56;2;48;25;6;20;220;10;23;44;4285;1066;2184;322;253;124;92;;;;;;;183;;;61;""
"V";"06.09.2026";"22:34:04";3;3;"GEM";"15083040";"Barleben";"B";0;2205;9;2196;565;530;195;305;90;259;33;0;29;14;5;20;140;1;10;12;2193;898;497;220;207;98;96;;;;;;;133;;;44;""
"V";"06.09.2026";"22:34:04";8;8;"GEM";"15083040";"Barleben";"";7583;6534;54;6480;1213;2730;473;604;213;585;89;2;77;39;11;40;360;11;33;56;6478;1964;2681;542;460;222;188;;;;;;;316;;;105;""
"V";"06.09.2026";"19:29:20";1;1;"GEM";"15083060";"Beendorf";"U";675;424;5;419;72;223;23;29;9;16;8;1;2;1;3;2;29;0;1;4;420;125;214;26;16;9;9;;;;;;;21;;;;""
"V";"06.09.2026";"20:12:09";1;1;"GEM";"15083060";"Beendorf";"B";0;99;1;98;24;35;8;12;1;7;1;0;0;0;0;3;7;0;0;1;98;34;35;7;9;1;3;;;;;;;9;;;;""
"V";"06.09.2026";"20:12:09";2;2;"GEM";"15083060";"Beendorf";"";675;523;6;517;96;258;31;41;10;23;9;1;2;1;3;5;36;0;1;5;518;159;249;33;25;10;12;;;;;;;30;;;;""
"V";"06.09.2026";"19:11:36";2;2;"GEM";"15083115";"Bülstringen";"U";700;512;7;505;106;254;26;45;14;14;10;1;2;1;2;4;25;1;0;7;505;181;241;15;28;13;5;;;;;;;22;;;;""
"V";"06.09.2026";"18:51:33";1;1;"GEM";"15083115";"Bülstringen";"B";0;88;0;88;21;22;6;16;6;6;1;0;4;0;0;2;4;0;0;0;88;46;20;3;4;5;3;;;;;;;7;;;;""
"V";"06.09.2026";"19:11:36";3;3;"GEM";"15083115";"Bülstringen";"";700;600;7;593;127;276;32;61;20;20;11;1;6;1;2;6;29;1;0;7;593;227;261;18;32;18;8;;;;;;;29;;;;""
"V";"06.09.2026";"20:16:23";4;4;"GEM";"15083120";"Burgstall";"U";1201;832;15;817;119;465;49;57;19;36;4;1;4;5;2;1;50;1;4;16;816;154;470;68;40;16;14;;;;;;;48;;;6;""
"V";"06.09.2026";"23:14:02";1;1;"GEM";"15083120";"Burgstall";"B";0;196;2;194;47;62;13;21;8;15;1;0;4;0;0;2;21;0;0;1;195;58;62;17;22;6;5;;;;;;;21;;;4;""
"V";"06.09.2026";"23:14:02";5;5;"GEM";"15083120";"Burgstall";"";1201;1028;17;1011;166;527;62;78;27;51;5;1;8;5;2;3;71;1;4;17;1011;212;532;85;62;22;19;;;;;;;69;;;10;""
"V";"06.09.2026";"19:52:28";8;8;"GEM";"15083125";"Calvörde";"U";2731;1721;19;1702;300;862;136;122;33;77;19;2;22;9;10;6;94;3;7;25;1696;508;832;121;106;26;25;;;;;;;78;;;;""
"V";"06.09.2026";"20:41:10";1;1;"GEM";"15083125";"Calvörde";"B";0;434;3;431;104;144;30;52;9;30;3;1;5;4;0;4;41;0;4;2;432;178;130;26;34;9;11;;;;;;;44;;;;""
"V";"06.09.2026";"20:41:10";9;9;"GEM";"15083125";"Calvörde";"";2731;2155;22;2133;404;1006;166;174;42;107;22;3;27;13;10;10;135;3;11;27;2128;686;962;147;140;35;36;;;;;;;122;;;;""
"V";"06.09.2026";"21:29:53";3;3;"GEM";"15083130";"Colbitz";"U";2772;1662;9;1653;221;934;120;116;27;90;11;2;10;7;3;4;98;4;6;10;1652;301;938;148;99;38;31;;;;;;;83;;;14;""
"V";"06.09.2026";"21:54:53";1;1;"GEM";"15083130";"Colbitz";"B";0;636;2;634;162;182;73;68;23;63;4;3;11;3;1;1;35;2;3;6;630;206;174;83;55;24;23;;;;;;;54;;;11;""
"V";"06.09.2026";"21:54:53";4;4;"GEM";"15083130";"Colbitz";"";2772;2298;11;2287;383;1116;193;184;50;153;15;5;21;10;4;5;133;6;9;16;2282;507;1112;231;154;62;54;;;;;;;137;;;25;""
"V";"06.09.2026";"19:49:23";5;5;"GEM";"15083190";"Eilsleben";"U";2966;1747;25;1722;291;831;129;157;36;82;15;1;21;12;7;10;125;3;2;22;1725;447;835;123;127;51;36;;;;;;;106;;;;""
