"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"Z";"06.09.2026";"19:46:03";40;34;"GEM";"15081135";"Gardelegen, Hansestadt";"";14868;9452;110;9342;1434;4446;781;917;268;590;81;13;114;54;37;61;498;16;32;111;9341;2190;4375;870;706;337;187;;;;145;;;531;;;;""
"V";"06.09.2026";"18:59:32";5;5;"GEM";"15081225";"Jübar";"U";1230;853;7;846;134;469;57;60;10;47;11;1;11;5;1;5;33;2;0;6;847;238;432;54;53;17;13;;;;10;;;30;;;;""
"L";;;1;0;"GEM";"15081225";"Jübar";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"18:59:32";6;5;"GEM";"15081225";"Jübar";"";1230;853;7;846;134;469;57;60;10;47;11;1;11;5;1;5;33;2;0;6;847;238;432;54;53;17;13;;;;10;;;30;;;;""
"Z";"06.09.2026";"19:23:21";17;14;"GEM";"15081240";"Kalbe (Milde), Stadt";"U";4102;2581;25;2556;417;1242;228;214;70;157;22;3;22;6;12;7;145;2;9;27;2554;567;1262;279;154;76;57;;;;29;;;130;;;;""
"L";;;1;0;"GEM";"15081240";"Kalbe (Milde), Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"19:23:21";18;14;"GEM";"15081240";"Kalbe (Milde), Stadt";"";4102;2581;25;2556;417;1242;228;214;70;157;22;3;22;6;12;7;145;2;9;27;2554;567;1262;279;154;76;57;;;;29;;;130;;;;""
"Z";"06.09.2026";"19:38:26";17;15;"GEM";"15081280";"Klötze, Stadt";"U";6024;3670;45;3625;577;1671;316;411;94;243;45;6;22;17;19;20;168;6;10;42;3628;811;1652;507;274;97;86;;;;42;;;159;;;;""
"L";;;2;0;"GEM";"15081280";"Klötze, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"19:38:26";19;15;"GEM";"15081280";"Klötze, Stadt";"";6024;3670;45;3625;577;1671;316;411;94;243;45;6;22;17;19;20;168;6;10;42;3628;811;1652;507;274;97;86;;;;42;;;159;;;;""
"V";"06.09.2026";"19:34:01";3;3;"GEM";"15081290";"Kuhfelde";"U";857;608;8;600;105;312;40;36;15;42;11;0;1;2;4;3;27;2;0;9;599;131;310;46;36;20;18;;;;9;;;29;;;;""
"V";"06.09.2026";"19:33:27";1;1;"GEM";"15081290";"Kuhfelde";"B";0;100;0;100;24;20;11;10;2;15;0;0;0;1;1;3;12;0;1;0;100;31;24;15;10;3;4;;;;3;;;10;;;;""
"V";"06.09.2026";"19:34:01";4;4;"GEM";"15081290";"Kuhfelde";"";857;708;8;700;129;332;51;46;17;57;11;0;1;3;5;6;39;2;1;9;699;162;334;61;46;23;22;;;;12;;;39;;;;""
"V";"06.09.2026";"18:53:57";3;3;"GEM";"15081440";"Rohrberg";"U";820;592;5;587;92;314;34;41;7;45;5;1;10;3;2;3;30;0;0;3;589;130;316;42;43;13;10;;;;12;;;23;;;;""
"L";;;1;0;"GEM";"15081440";"Rohrberg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"18:53:57";4;3;"GEM";"15081440";"Rohrberg";"";820;592;5;587;92;314;34;41;7;45;5;1;10;3;2;3;30;0;0;3;589;130;316;42;43;13;10;;;;12;;;23;;;;""
"Z";"06.09.2026";"19:46:47";21;16;"GEM";"15081455";"Salzwedel, Hansestadt";"U";10601;6336;79;6257;955;2851;677;595;147;453;59;15;57;23;18;32;349;12;14;90;6246;1452;2850;841;418;152;163;;;;66;;;304;;;;""
"Z";"06.09.2026";"19:40:37";4;1;"GEM";"15081455";"Salzwedel, Hansestadt";"B";0;953;3;950;230;215;137;135;32;108;9;0;6;4;2;2;64;2;4;3;950;330;200;194;89;37;26;;;;6;;;68;;;;""
"Z";"06.09.2026";"19:46:47";25;17;"GEM";"15081455";"Salzwedel, Hansestadt";"";10601;7289;82;7207;1185;3066;814;730;179;561;68;15;63;27;20;34;413;14;18;93;7196;1782;3050;1035;507;189;189;;;;72;;;372;;;;""
"V";"06.09.2026";"19:00:15";2;2;"GEM";"15081545";"Wallstawe";"U";685;446;8;438;69;233;32;35;10;34;5;0;2;0;0;0;13;1;4;8;438;103;227;44;26;15;7;;;;2;;;14;;;;""
"L";;;1;0;"GEM";"15081545";"Wallstawe";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"19:00:15";3;2;"GEM";"15081545";"Wallstawe";"";685;446;8;438;69;233;32;35;10;34;5;0;2;0;0;0;13;1;4;8;438;103;227;44;26;15;7;;;;2;;;14;;;;""
"Z";"06.09.2026";"19:40:40";8;7;"GEM";"15082005";"Aken (Elbe), Stadt";"U";4233;2540;31;2509;404;1364;180;151;91;106;26;3;24;7;6;16;129;1;1;40;2500;488;1418;225;138;178;53;;;;;;;;;;;""
"V";"06.09.2026";"21:01:36";1;1;"GEM";"15082005";"Aken (Elbe), Stadt";"B";0;1150;11;1139;271;318;119;141;60;99;15;1;14;8;1;8;80;0;4;21;1129;367;334;164;93;140;31;;;;;;;;;;;""
"Z";"06.09.2026";"21:01:36";9;8;"GEM";"15082005";"Aken (Elbe), Stadt";"";4233;3690;42;3648;675;1682;299;292;151;205;41;4;38;15;7;24;209;1;5;61;3629;855;1752;389;231;318;84;;;;;;;;;;;""
"Z";"06.09.2026";"20:18:32";25;21;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"U";24492;13040;154;12886;1794;7278;937;832;267;623;174;10;150;53;32;71;609;13;43;178;12862;2133;7637;1153;813;322;324;480;;;;;;;;;;""
"Z";"06.09.2026";"20:34:48";6;5;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"B";0;4993;21;4972;1265;1425;524;613;118;467;120;2;73;31;11;28;262;9;24;34;4959;1531;1482;702;551;147;257;289;;;;;;;;;;""
"Z";"06.09.2026";"20:34:48";31;26;"GEM";"15082015";"Bitterfeld-Wolfen, Stadt";"";24492;18033;175;17858;3059;8703;1461;1445;385;1090;294;12;223;84;43;99;871;22;67;212;17821;3664;9119;1855;1364;469;581;769;;;;;;;;;;""
"Z";"06.09.2026";"20:53:19";22;21;"GEM";"15082180";"Köthen (Anhalt), Stadt";"U";17771;9752;111;9641;1504;5023;847;620;275;521;98;13;100;57;16;66;456;7;38;130;9622;2244;5006;942;530;280;263;;;;;;;357;;;;""
"L";;;2;0;"GEM";"15082180";"Köthen (Anhalt), Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"20:53:19";24;21;"GEM";"15082180";"Köthen (Anhalt), Stadt";"";17771;9752;111;9641;1504;5023;847;620;275;521;98;13;100;57;16;66;456;7;38;130;9622;2244;5006;942;530;280;263;;;;;;;357;;;;""
"Z";"06.09.2026";"20:32:32";13;12;"GEM";"15082241";"Muldestausee";"U";8993;5337;57;5280;745;3013;311;279;163;267;73;7;75;27;7;37;253;10;13;67;5270;1048;3015;384;259;200;130;;;;;;;234;;;;""
"V";"06.09.2026";"19:52:45";3;3;"GEM";"15082241";"Muldestausee";"B";0;2243;18;2225;634;664;201;200;71;225;22;1;32;11;12;12;126;8;6;34;2209;815;657;234;166;82;118;;;;;;;137;;;;""
"Z";"06.09.2026";"20:32:32";16;15;"GEM";"15082241";"Muldestausee";"";8993;7580;75;7505;1379;3677;512;479;234;492;95;8;107;38;19;49;379;18;19;101;7479;1863;3672;618;425;282;248;;;;;;;371;;;;""
"V";"06.09.2026";"20:37:17";18;18;"GEM";"15082256";"Osternienburger Land";"U";6815;4541;73;4468;750;2493;345;199;127;169;40;6;42;14;17;25;215;6;20;89;4452;1019;2572;433;177;179;72;;;;;;;;;;;""
"V";"06.09.2026";"20:21:16";1;1;"GEM";"15082256";"Osternienburger Land";"B";0;883;6;877;247;281;83;72;40;38;13;2;19;2;4;5;65;3;3;16;867;284;300;133;59;66;25;;;;;;;;;;;""
"V";"06.09.2026";"20:37:17";19;19;"GEM";"15082256";"Osternienburger Land";"";6815;5424;79;5345;997;2774;428;271;167;207;53;8;61;16;21;30;280;9;23;105;5319;1303;2872;566;236;245;97;;;;;;;;;;;""
"V";"06.09.2026";"20:17:34";10;10;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"U";7408;4737;51;4686;579;2958;234;184;99;196;57;5;60;23;3;29;234;7;18;57;4680;792;3042;287;174;118;88;;;;;;;179;;;;""
"L";;;1;0;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"20:17:34";11;10;"GEM";"15082301";"Raguhn-Jeßnitz, Stadt";"";7408;4737;51;4686;579;2958;234;184;99;196;57;5;60;23;3;29;234;7;18;57;4680;792;3042;287;174;118;88;;;;;;;179;;;;""
"V";"06.09.2026";"20:00:36";14;14;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"U";11898;6782;77;6705;949;3759;417;408;184;338;128;9;95;23;21;46;299;11;18;84;6698;1154;3877;485;404;197;235;346;;;;;;;;;;""
"Z";"06.09.2026";"20:59:52";3;2;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"B";0;1901;13;1888;483;567;187;211;61;157;49;3;25;10;5;14;108;3;5;17;1884;538;592;230;191;74;134;125;;;;;;;;;;""
"Z";"06.09.2026";"20:59:52";17;16;"GEM";"15082340";"Sandersdorf-Brehna, Stadt";"";11898;8683;90;8593;1432;4326;604;619;245;495;177;12;120;33;26;60;407;14;23;101;8582;1692;4469;715;595;271;369;471;;;;;;;;;;""
"V";"06.09.2026";"20:35:49";27;27;"GEM";"15082377";"Südliches Anhalt, Stadt";"U";10597;7218;92;7126;1158;4035;535;361;163;286;84;6;72;27;14;37;321;13;14;84;7134;1680;4035;603;276;198;103;;;;;;;239;;;;""
"L";;;1;0;"GEM";"15082377";"Südliches Anhalt, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"20:35:49";28;27;"GEM";"15082377";"Südliches Anhalt, Stadt";"";10597;7218;92;7126;1158;4035;535;361;163;286;84;6;72;27;14;37;321;13;14;84;7134;1680;4035;603;276;198;103;;;;;;;239;;;;""
"Z";"06.09.2026";"20:28:52";33;32;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"U";15074;9077;105;8972;1445;4745;595;681;197;441;143;8;91;40;22;40;472;13;39;161;8916;2033;4900;712;762;283;226;;;;;;;;;;;""
"V";"06.09.2026";"20:58:52";3;3;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"B";0;2983;16;2967;824;834;277;361;85;219;60;3;35;27;6;9;213;9;5;49;2934;1117;841;346;384;120;126;;;;;;;;;;;""
"Z";"06.09.2026";"20:58:52";36;35;"GEM";"15082430";"Zerbst/Anhalt, Stadt";"";15074;12060;121;11939;2269;5579;872;1042;282;660;203;11;126;67;28;49;685;22;44;210;11850;3150;5741;1058;1146;403;352;;;;;;;;;;;""
"Z";"06.09.2026";"20:15:20";12;11;"GEM";"15082440";"Zörbig, Stadt";"U";7130;4281;57;4224;684;2371;219;255;94;189;115;5;37;17;8;21;194;9;6;60;4221;847;2432;255;241;75;83;288;;;;;;;;;;""
"L";;;1;0;"GEM";"15082440";"Zörbig, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;""
"Z";"06.09.2026";"20:15:20";13;11;"GEM";"15082440";"Zörbig, Stadt";"";7130;4281;57;4224;684;2371;219;255;94;189;115;5;37;17;8;21;194;9;6;60;4221;847;2432;255;241;75;83;288;;;;;;;;;;""
"V";"06.09.2026";"19:15:37";3;3;"GEM";"15083020";"Altenhausen";"U";847;566;5;561;98;275;43;49;10;30;5;3;4;6;3;3;31;0;1;8;558;152;266;47;41;14;11;;;;;;;27;;;;""
"V";"06.09.2026";"19:31:41";1;1;"GEM";"15083020";"Altenhausen";"B";0;129;0;129;24;39;17;20;3;10;0;0;4;2;1;1;8;0;0;0;129;44;38;13;18;2;5;;;;;;;9;;;;""
"V";"06.09.2026";"19:31:41";4;4;"GEM";"15083020";"Altenhausen";"";847;695;5;690;122;314;60;69;13;40;5;3;8;8;4;4;39;0;1;8;687;196;304;60;59;16;16;;;;;;;36;;;;""
"V";"06.09.2026";"19:18:13";4;4;"GEM";"15083025";"Am Großen Bruch";"U";1646;1097;10;1087;200;640;52;61;27;27;14;1;7;9;2;2;45;0;0;13;1084;248;644;71;41;27;15;;;;;;;38;;;;""
"V";"06.09.2026";"19:37:05";1;1;"GEM";"15083025";"Am Großen Bruch";"B";0;252;3;249;61;72;21;41;11;11;5;0;4;2;0;2;18;1;0;5;247;93;66;27;27;6;6;;;;;;;22;;;;""
"V";"06.09.2026";"19:37:05";5;5;"GEM";"15083025";"Am Großen Bruch";"";1646;1349;13;1336;261;712;73;102;38;38;19;1;11;11;2;4;63;1;0;18;1331;341;710;98;68;33;21;;;;;;;60;;;;""
"V";"06.09.2026";"20:27:52";4;4;"GEM";"15083030";"Angern";"U";1572;1051;14;1037;173;517;86;69;17;72;15;1;6;5;1;2;71;0;2;12;1039;256;507;95;54;16;22;;;;;;;77;;;12;""
"L";;;1;0;"GEM";"15083030";"Angern";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"20:27:52";5;4;"GEM";"15083030";"Angern";"";1572;1051;14;1037;173;517;86;69;17;72;15;1;6;5;1;2;71;0;2;12;1039;256;507;95;54;16;22;;;;;;;77;;;12;""
"V";"06.09.2026";"19:10:19";2;2;"GEM";"15083035";"Ausleben";"U";1327;836;4;832;99;523;46;46;22;19;25;0;10;15;2;4;20;0;1;12;824;133;530;56;36;25;15;;;;;;;29;;;;""
"V";"06.09.2026";"20:45:15";1;1;"GEM";"15083035";"Ausleben";"B";0;214;1;213;52;64;25;26;5;14;0;0;2;8;1;0;15;1;0;1;213;71;59;26;16;8;10;;;;;;;23;;;;""
"V";"06.09.2026";"20:45:15";3;3;"GEM";"15083035";"Ausleben";"";1327;1050;5;1045;151;587;71;72;27;33;25;0;12;23;3;4;35;1;1;13;1037;204;589;82;52;33;25;;;;;;;52;;;;""
"Z";"06.09.2026";"21:07:16";5;4;"GEM";"15083040";"Barleben";"U";6028;3474;35;3439;517;1799;208;235;105;252;47;2;39;18;6;15;174;6;16;32;3442;823;1792;253;192;103;73;;;;;;;150;;;56;""
"Z";"06.09.2026";"20:18:45";3;2;"GEM";"15083040";"Barleben";"B";0;1563;5;1558;415;381;133;212;64;181;19;0;23;9;4;15;97;0;5;6;1557;665;353;151;144;65;64;;;;;;;87;;;28;""
"Z";"06.09.2026";"21:07:16";8;6;"GEM";"15083040";"Barleben";"";6028;5037;40;4997;932;2180;341;447;169;433;66;2;62;27;10;30;271;6;21;38;4999;1488;2145;404;336;168;137;;;;;;;237;;;84;""
"V";"06.09.2026";"19:29:20";1;1;"GEM";"15083060";"Beendorf";"U";675;424;5;419;72;223;23;29;9;16;8;1;2;1;3;2;29;0;1;4;420;125;214;26;16;9;9;;;;;;;21;;;;""
"V";"06.09.2026";"20:12:09";1;1;"GEM";"15083060";"Beendorf";"B";0;99;1;98;24;35;8;12;1;7;1;0;0;0;0;3;7;0;0;1;98;34;35;7;9;1;3;;;;;;;9;;;;""
"V";"06.09.2026";"20:12:09";2;2;"GEM";"15083060";"Beendorf";"";675;523;6;517;96;258;31;41;10;23;9;1;2;1;3;5;36;0;1;5;518;159;249;33;25;10;12;;;;;;;30;;;;""
"V";"06.09.2026";"19:11:36";2;2;"GEM";"15083115";"Bülstringen";"U";700;512;7;505;106;254;26;45;14;14;10;1;2;1;2;4;25;1;0;7;505;181;241;15;28;13;5;;;;;;;22;;;;""
"V";"06.09.2026";"18:51:33";1;1;"GEM";"15083115";"Bülstringen";"B";0;88;0;88;21;22;6;16;6;6;1;0;4;0;0;2;4;0;0;0;88;46;20;3;4;5;3;;;;;;;7;;;;""
"V";"06.09.2026";"19:11:36";3;3;"GEM";"15083115";"Bülstringen";"";700;600;7;593;127;276;32;61;20;20;11;1;6;1;2;6;29;1;0;7;593;227;261;18;32;18;8;;;;;;;29;;;;""
"V";"06.09.2026";"20:16:23";4;4;"GEM";"15083120";"Burgstall";"U";1201;832;15;817;119;465;49;57;19;36;4;1;4;5;2;1;50;1;4;16;816;154;470;68;40;16;14;;;;;;;48;;;6;""
"L";;;1;0;"GEM";"15083120";"Burgstall";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"20:16:23";5;4;"GEM";"15083120";"Burgstall";"";1201;832;15;817;119;465;49;57;19;36;4;1;4;5;2;1;50;1;4;16;816;154;470;68;40;16;14;;;;;;;48;;;6;""
"V";"06.09.2026";"19:52:28";8;8;"GEM";"15083125";"Calvörde";"U";2731;1721;19;1702;300;862;136;122;33;77;19;2;22;9;10;6;94;3;7;25;1696;508;832;121;106;26;25;;;;;;;78;;;;""
"V";"06.09.2026";"20:41:10";1;1;"GEM";"15083125";"Calvörde";"B";0;434;3;431;104;144;30;52;9;30;3;1;5;4;0;4;41;0;4;2;432;178;130;26;34;9;11;;;;;;;44;;;;""
"V";"06.09.2026";"20:41:10";9;9;"GEM";"15083125";"Calvörde";"";2731;2155;22;2133;404;1006;166;174;42;107;22;3;27;13;10;10;135;3;11;27;2128;686;962;147;140;35;36;;;;;;;122;;;;""
"Z";"06.09.2026";"20:24:21";3;2;"GEM";"15083130";"Colbitz";"U";1695;1018;3;1015;133;557;82;74;17;64;7;0;7;4;3;4;56;2;5;5;1013;189;559;107;56;26;22;;;;;;;42;;;12;""
"L";;;1;0;"GEM";"15083130";"Colbitz";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"20:24:21";4;2;"GEM";"15083130";"Colbitz";"";1695;1018;3;1015;133;557;82;74;17;64;7;0;7;4;3;4;56;2;5;5;1013;189;559;107;56;26;22;;;;;;;42;;;12;""
"V";"06.09.2026";"19:49:23";5;5;"GEM";"15083190";"Eilsleben";"U";2966;1747;25;1722;291;831;129;157;36;82;15;1;21;12;7;10;125;3;2;22;1725;447;835;123;127;51;36;;;;;;;106;;;;""
"V";"06.09.2026";"19:33:44";1;1;"GEM";"15083190";"Eilsleben";"B";0;590;2;588;157;147;61;77;18;55;10;0;7;1;0;2;51;1;1;2;588;229;135;53;66;15;30;;;;;;;60;;;;""
"V";"06.09.2026";"19:49:23";6;6;"GEM";"15083190";"Eilsleben";"";2966;2337;27;2310;448;978;190;234;54;137;25;1;28;13;7;12;176;4;3;24;2313;676;970;176;193;66;66;;;;;;;166;;;;""
